timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
54624455,0,0,0,-17000,0,27.964,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
54825658,0,0,0,-17000,0,28.036001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
55025678,0,0,0,-17000,0,28.107002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0
55224243,0,0,0,-17000,0,28.178001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
55425539,0,0,0,-17000,0,28.249,3.1415925,4294967.5,3750000.2,99.99,99.99,97,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
55623463,0,0,0,-17000,0,28.320002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
55823463,0,0,0,-17000,0,28.390001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
56023463,0,0,0,-17000,0,28.460001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
56224479,0,0,0,-17000,0,28.531002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
56424461,0,0,0,-17000,0,28.601002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
56624461,0,0,0,-17000,0,28.671001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
56824494,0,0,0,-17000,0,28.740002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
57025560,0,0,0,-17000,0,28.810001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
57224221,0,0,0,-17000,0,28.879002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
57424462,0,0,0,-17000,0,28.948002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
57624508,0,0,0,-17000,0,29.017002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
57825022,0,0,0,-17000,0,29.086,3.1415925,4294967.5,3750000.2,99.99,99.99,97,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
58023513,0,0,0,-17000,0,29.155,3.1415925,4294967.5,3750000.2,99.99,99.99,97,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
58223539,0,0,0,-17000,0,29.223001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,32,0.0,0.0,0.0,0.0,0.0,0,0,0,0
58423464,0,0,0,-17000,0,29.292002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,32,0.0,0.0,0.0,0.0,0.0,0,0,0,0
58623461,0,0,0,-17000,0,29.36,3.1415925,4294967.5,3750000.2,99.99,99.99,97,32,0.0,0.0,0.0,0.0,0.0,0,0,0,0
58823469,0,0,0,-17000,0,29.428001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,32,0.0,0.0,0.0,0.0,0.0,0,0,0,0
59024729,0,0,0,-17000,0,29.496002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,32,0.0,0.0,0.0,0.0,0.0,0,0,0,0
59224763,0,0,0,-17000,0,29.563002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
59425486,0,0,0,-17000,0,29.631,3.1415925,4294967.5,3750000.2,99.99,99.99,97,23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
59624461,0,0,0,-17000,0,29.698002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
59826608,0,0,0,-17000,0,29.766,3.1415925,4294967.5,3750000.2,99.99,99.99,97,23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
60025580,0,0,0,-17000,0,29.833002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
60225539,0,0,0,-17000,0,29.900002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
60423463,0,0,0,-17000,0,29.967001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
60623464,0,0,0,-17000,0,30.033,3.1415925,4294967.5,3750000.2,99.99,99.99,97,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
60824542,0,0,0,-17000,0,30.100002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
61024460,0,0,0,-17000,0,30.166002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
61224458,0,0,0,-17000,0,30.232002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,30,0.0,0.0,0.0,0.0,0.0,0,0,0,0
61423473,0,0,0,-17000,0,30.299002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,30,0.0,0.0,0.0,0.0,0.0,0,0,0,0
61624458,0,0,0,-17000,0,30.364002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,30,0.0,0.0,0.0,0.0,0.0,0,0,0,0
61824724,0,0,0,-17000,0,30.430002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,30,0.0,0.0,0.0,0.0,0.0,0,0,0,0
62023597,0,0,0,-17000,0,30.496002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,30,0.0,0.0,0.0,0.0,0.0,0,0,0,0
62224751,0,0,0,-17000,0,30.561,3.1415925,4294967.5,3750000.2,99.99,99.99,97,37,0.0,0.0,0.0,0.0,0.0,0,0,0,0
62422482,0,0,0,-17000,0,30.627,3.1415925,4294967.5,3750000.2,99.99,99.99,97,37,0.0,0.0,0.0,0.0,0.0,0,0,0,0
62623539,0,0,0,-17000,0,30.692001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,37,0.0,0.0,0.0,0.0,0.0,0,0,0,0
62823605,0,0,0,-17000,0,30.757002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,37,0.0,0.0,0.0,0.0,0.0,0,0,0,0
63023505,0,0,0,-17000,0,30.822002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,37,0.0,0.0,0.0,0.0,0.0,0,0,0,0
63223542,0,0,0,-17000,0,30.887001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0
63423462,0,0,0,-17000,0,30.952002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0
63624698,0,0,0,-17000,0,31.016,3.1415925,4294967.5,3750000.2,99.99,99.99,97,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0
63824460,0,0,0,-17000,0,31.081001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0
64024502,0,0,0,-17000,0,31.145002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0
64225542,0,0,0,-17000,0,31.209002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
64425613,0,0,0,-17000,0,31.273,3.1415925,4294967.5,3750000.2,99.99,99.99,97,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
64625531,0,0,0,-17000,0,31.337002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
64822467,0,0,0,-17000,0,31.401001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
65023463,0,0,0,-17000,0,31.464,3.1415925,4294967.5,3750000.2,99.99,99.99,97,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
65222648,0,0,0,-17000,0,31.528002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,51,0.0,0.0,0.0,0.0,0.0,0,0,0,0
65426508,0,0,0,-17000,0,31.591002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,51,0.0,0.0,0.0,0.0,0.0,0,0,0,0
65623537,0,0,0,-17000,0,31.654001,3.1415925,4294967.5,3750000.2,99.99,99.99,97,51,0.0,0.0,0.0,0.0,0.0,0,0,0,0
65823542,0,0,0,-17000,0,31.718002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,51,0.0,0.0,0.0,0.0,0.0,0,0,0,0
66024460,0,0,0,-17000,0,31.78,3.1415925,4294967.5,3750000.2,99.99,99.99,97,51,0.0,0.0,0.0,0.0,0.0,0,0,0,0
66224459,0,0,0,-17000,0,31.843002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
66424537,0,0,0,-17000,0,31.906002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
66624466,0,0,0,-17000,0,31.969002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
66824873,0,0,0,-17000,0,32.031002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
67025044,0,0,0,-17000,0,32.094,3.1415925,4294967.5,3750000.2,99.99,99.99,97,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
67224474,0,0,0,-17000,0,32.156002,3.1415925,4294967.5,3750000.2,99.99,99.99,97,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
