timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
159680800,0.00407311,0.00315822,-0.0122491,0.0,0.0,0.0,0.0
159712787,0.000781752,-0.00422899,-0.0166807,0.0,0.0,0.0,0.0
159744818,0.00455518,-0.003142,-0.0143857,0.0,0.0,0.0,0.0
159776818,0.00230182,0.00312984,-0.0144083,0.0,0.0,0.0,0.0
159809625,0.00395504,-0.000460772,-0.0128953,0.0,0.0,0.0,0.0
159837669,-0.00113927,-0.000881978,-0.0147461,0.0,0.0,0.0,0.0
159869634,-0.00285415,-0.000580662,-0.012961,0.0,0.0,0.0,0.0
159901627,0.00524828,0.000447987,-0.0129674,0.0,0.0,0.0,0.0
159933665,-0.00453635,0.000587692,-0.0129774,0.0,0.0,0.0,0.0
159965748,0.00158254,-0.0022004,-0.0128454,0.0,0.0,0.0,0.0
159997638,-2.14567e-05,-0.00297666,-0.0122235,0.0,0.0,0.0,0.0
160029668,-0.000689818,-0.00438458,-0.0125576,0.0,0.0,0.0,0.0
160061673,0.00522006,0.00237525,-0.0145799,0.0,0.0,0.0,0.0
160089622,-0.00438926,-0.0037644,-0.0136356,0.0,0.0,0.0,0.0
160121648,-0.00148359,0.00109126,-0.0142244,0.0,0.0,0.0,0.0
160153680,0.00425423,-0.00171437,-0.0133919,0.0,0.0,0.0,0.0
160185686,-0.00437728,-0.00203992,-0.00958981,0.0,0.0,0.0,0.0
160217656,0.00400837,-0.00383126,-0.0154307,0.0,0.0,0.0,0.0
160249682,-0.00405609,0.000189678,-0.0136847,0.0,0.0,0.0,0.0
160282491,-0.00642363,0.00103991,-0.0162657,0.0,0.0,0.0,0.0
160314444,0.00290198,0.000936396,-0.0131462,0.0,0.0,0.0,0.0
160346414,-0.00539617,-0.000458297,-0.0113811,0.0,0.0,0.0,0.0
160378421,0.00458679,-0.00474374,-0.0171235,0.0,0.0,0.0,0.0
160410457,0.000678881,-0.000470119,-0.013188,0.0,0.0,0.0,0.0
160442462,-0.00674897,0.00230647,-0.0147233,0.0,0.0,0.0,0.0
160474431,0.00262102,-0.00181444,-0.0154914,0.0,0.0,0.0,0.0
160506440,-0.0040905,-0.00310189,-0.0116991,0.0,0.0,0.0,0.0
160534421,0.00331432,0.000767008,-0.0148525,0.0,0.0,0.0,0.0
160566444,0.00163427,-0.00168239,-0.0149125,0.0,0.0,0.0,0.0
160598438,-0.00269533,0.00465448,-0.0123124,0.0,0.0,0.0,0.0
160630423,0.00304698,0.00209442,-0.0155559,0.0,0.0,0.0,0.0
160662464,-0.00816943,-0.00229216,-0.0142365,0.0,0.0,0.0,0.0
160694454,-0.000581581,-0.00448856,-0.0155442,0.0,0.0,0.0,0.0
160723211,0.00471089,-0.000758499,-0.0158293,0.0,0.0,0.0,0.0
160755276,-0.00120738,-0.00129236,-0.0109335,0.0,0.0,0.0,0.0
160787240,0.00418846,-0.00338027,-0.0158474,0.0,0.0,0.0,0.0
160819296,0.000983186,0.00080776,-0.0138088,0.0,0.0,0.0,0.0
160851225,-0.00367511,9.52021e-05,-0.0138502,0.0,0.0,0.0,0.0
160883248,0.00410904,-0.00406787,-0.0170296,0.0,0.0,0.0,0.0
160915223,0.000666698,-0.00284783,-0.0145847,0.0,0.0,0.0,0.0
160947237,-0.00381716,-0.0011489,-0.0134517,0.0,0.0,0.0,0.0
160976041,0.00833072,-0.000433452,-0.0159812,0.0,0.0,0.0,0.0
161008086,-0.00776195,0.00255822,-0.0132117,0.0,0.0,0.0,0.0
161040007,0.00383749,-0.00300718,-0.0162767,0.0,0.0,0.0,0.0
161072008,0.00441606,-9.79216e-05,-0.0149241,0.0,0.0,0.0,0.0
161104042,-0.00946921,0.00162653,-0.0135055,0.0,0.0,0.0,0.0
161136051,0.00646625,-0.000178299,-0.0145426,0.0,0.0,0.0,0.0
161168026,-0.002218,0.0025439,-0.012602,0.0,0.0,0.0,0.0
161196121,-0.00065717,-0.00380927,-0.0135407,0.0,0.0,0.0,0.0
161228833,0.00754947,-0.00170975,-0.0162333,0.0,0.0,0.0,0.0
161260842,-0.00598896,0.00234863,-0.0112563,0.0,0.0,0.0,0.0
161292879,0.00570114,-0.00138663,-0.0167077,0.0,0.0,0.0,0.0
161324850,0.000863472,-0.00140948,-0.013864,0.0,0.0,0.0,0.0
161356913,-0.00577066,-0.0014116,-0.01278,0.0,0.0,0.0,0.0
161388819,0.00344524,-0.00651018,-0.0138399,0.0,0.0,0.0,0.0
161421639,-0.00740748,-0.000643661,-0.0142191,0.0,0.0,0.0,0.0
161453667,-0.00285253,0.000432357,-0.0179548,0.0,0.0,0.0,0.0
161485734,-0.00218255,0.00137519,-0.0130131,0.0,0.0,0.0,0.0
161517626,0.00399663,-0.00753341,-0.0128607,0.0,0.0,0.0,0.0
161545740,0.00303572,-0.00288092,-0.0157402,0.0,0.0,0.0,0.0
161577617,-0.00996536,-0.00580917,-0.0140945,0.0,0.0,0.0,0.0
161609626,-0.00129806,-0.00451083,-0.0156463,0.0,0.0,0.0,0.0
161642496,0.00558089,0.000852459,-0.0151931,0.0,0.0,0.0,0.0
161674387,0.00439045,-0.00233942,-0.0147831,0.0,0.0,0.0,0.0
161706432,-0.00307247,-0.00499479,-0.0147028,0.0,0.0,0.0,0.0
161738429,0.00375209,-0.00576411,-0.0131583,0.0,0.0,0.0,0.0
161770467,-0.00457887,0.0031433,-0.0148134,0.0,0.0,0.0,0.0
161802463,-0.00454191,0.00222218,-0.0164219,0.0,0.0,0.0,0.0
161834426,0.00318812,-0.00485622,-0.01823,0.0,0.0,0.0,0.0
161867231,0.0010682,-0.00955359,-0.0148005,0.0,0.0,0.0,0.0
161899260,-0.00139377,-0.00556631,-0.0141667,0.0,0.0,0.0,0.0
161927233,-0.0026165,-0.0046257,-0.0159671,0.0,0.0,0.0,0.0
161959268,0.00565443,-0.00826676,-0.0136917,0.0,0.0,0.0,0.0
161991259,0.000967782,-0.00223674,-0.0129275,0.0,0.0,0.0,0.0
162023222,-0.0101511,-0.010361,-0.0136871,0.0,0.0,0.0,0.0
162055256,0.00446446,-0.00419562,-0.0144782,0.0,0.0,0.0,0.0
162088012,-0.00368156,-0.00336538,-0.0144093,0.0,0.0,0.0,0.0
162120097,0.00441188,0.00242712,-0.0166648,0.0,0.0,0.0,0.0
162152045,-0.00168766,-2.2172e-05,-0.0111397,0.0,0.0,0.0,0.0
